Violation_ID,Violation_Date,Violation_Time,City,Area,Vehicle_Type,Violation_Type,Fine_Amount,Payment_Status,Payment_Date,Camera_Type,Repeat_Offender,Challan_Source,Weather_Condition
CHL2024_017436,2024-02-19,22:27,Nagpur,Wardha Road,Bike,Signal Jumping,1448,Paid,2024-02-27,Speed Camera,No,Automated Camera,Rainy
CHL2024_017437,2024-10-24,19:50,Nagpur,Mankapur,Bike,No Helmet,747,Paid,2024-11-01,CCTV Camera,No,On-ground Police,Clear
CHL2024_017438,2024-04-01,06:20,Ahmedabad,Satellite,Car,No Helmet,553,Paid,2024-04-02,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_017439,2024-05-19,15:34,Pune,Katraj,Bike,Signal Jumping,1582,Paid,2024-05-25,Speed Camera,No,On-ground Police,Clear
CHL2024_017440,2024-02-20,18:13,Hyderabad,Gachibowli,Bike,Wrong Parking,1163,Paid,2024-03-06,CCTV Camera,No,On-ground Police,Foggy
CHL2024_017441,2024-12-01,10:15,Hyderabad,Begumpet,Bike,Over Speeding,1583,Paid,2024-12-04,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_017442,2024-10-21,20:41,Chennai,Porur,Bike,Wrong Parking,1262,Paid,2024-10-26,CCTV Camera,No,Automated Camera,Rainy
CHL2024_017443,2024-03-14,22:51,Pune,Baner,Bike,No Seatbelt,826,Paid,2024-03-15,Speed Camera,No,On-ground Police,Foggy
CHL2024_017444,2024-04-24,21:16,Bengaluru,Hebbal,Bike,No Helmet,749,Unpaid,,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_017445,2024-03-08,20:11,Indore,Bhawarkua,Bike,Driving on Wrong Side,1886,Unpaid,,Speed Camera,No,Automated Camera,Clear
CHL2024_017446,2024-06-20,10:53,Surat,Vesu,Auto,Driving on Wrong Side,1951,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_017447,2024-09-12,10:11,Indore,Bhawarkua,Car,Wrong Parking,1241,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_017448,2024-11-21,06:14,Mumbai,Malad,Car,Wrong Parking,686,Paid,2024-11-28,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_017449,2024-05-02,08:56,Delhi,Dwarka,Bike,Wrong Parking,614,Unpaid,,CCTV Camera,Yes,On-ground Police,Clear
CHL2024_017450,2024-09-06,14:48,Mumbai,Bandra,Bike,No Seatbelt,975,Paid,2024-09-09,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017451,2024-06-29,09:20,Delhi,Rohini,Bike,Over Speeding,2360,Paid,2024-07-14,CCTV Camera,No,Automated Camera,Clear
CHL2024_017452,2024-03-10,19:40,Indore,Rau,Bike,No Seatbelt,599,Paid,2024-03-12,Speed Camera,No,Automated Camera,Foggy
CHL2024_017453,2024-12-25,20:52,Indore,Rau,Car,No Helmet,601,Paid,2025-01-06,Speed Camera,No,On-ground Police,Rainy
CHL2024_017454,2024-11-07,17:26,Indore,Rajwada,Car,Over Speeding,2261,Paid,2024-11-16,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_017455,2024-11-07,10:12,Pune,Kothrud,Bike,No Helmet,818,Paid,2024-11-14,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_017456,2024-09-27,10:10,Surat,Athwa,Bike,Wrong Parking,983,Paid,2024-09-27,Speed Camera,No,On-ground Police,Foggy
CHL2024_017457,2024-08-03,08:13,Bengaluru,Indiranagar,Bike,Over Speeding,2683,Paid,2024-08-06,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_017458,2024-03-09,10:35,Delhi,Rohini,Auto,No Helmet,778,Paid,2024-03-19,Speed Camera,No,Automated Camera,Foggy
CHL2024_017459,2024-10-21,21:16,Nagpur,Mahal,Auto,No Helmet,601,Unpaid,,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_017460,2024-05-29,10:40,Mumbai,Bandra,Truck,Driving on Wrong Side,1709,Unpaid,,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_017461,2024-09-30,21:53,Mumbai,Powai,Bike,Over Speeding,2370,Paid,2024-10-09,CCTV Camera,Yes,On-ground Police,Rainy
CHL2024_017462,2024-01-17,09:36,Hyderabad,Uppal,Bike,No Seatbelt,814,Paid,2024-02-01,CCTV Camera,No,Automated Camera,Clear
CHL2024_017463,2024-03-31,03:38,Mumbai,Goregaon,Car,Signal Jumping,1051,Paid,2024-04-08,CCTV Camera,No,Automated Camera,Foggy
CHL2024_017464,2024-01-01,18:56,Pune,Hinjewadi,Bus,No Helmet,749,Paid,2024-01-06,CCTV Camera,Yes,Automated Camera,Foggy
CHL2024_017465,2024-04-12,19:22,Mumbai,Goregaon,Car,Wrong Parking,1039,Unpaid,,CCTV Camera,Yes,On-ground Police,Clear
CHL2024_017466,2024-01-09,13:05,Ahmedabad,Thaltej,Bike,Wrong Parking,1217,Paid,2024-01-14,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_017467,2024-08-01,06:01,Delhi,Karol Bagh,Car,Wrong Parking,1481,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_017468,2024-03-08,19:08,Hyderabad,Uppal,Car,Driving on Wrong Side,1595,Paid,2024-03-22,CCTV Camera,No,Automated Camera,Clear
CHL2024_017469,2024-02-15,18:49,Mumbai,Bandra,Bike,Signal Jumping,1952,Paid,2024-02-24,CCTV Camera,No,On-ground Police,Clear
CHL2024_017470,2024-12-11,08:36,Nagpur,Dharampeth,Bike,Wrong Parking,939,Paid,2024-12-12,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017471,2024-02-11,08:31,Delhi,Pitampura,Bike,No Helmet,939,Paid,2024-02-18,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_017472,2024-06-06,11:56,Ahmedabad,Thaltej,Bike,Driving on Wrong Side,1112,Paid,2024-06-11,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_017473,2024-04-26,22:48,Pune,Katraj,Car,Driving on Wrong Side,1848,Paid,2024-05-05,CCTV Camera,No,Automated Camera,Clear
CHL2024_017474,2024-05-03,08:06,Chennai,Guindy,Bike,Signal Jumping,1479,Paid,2024-05-03,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_017475,2024-10-04,18:14,Delhi,Lajpat Nagar,Bus,No Seatbelt,546,Paid,2024-10-11,Speed Camera,No,Automated Camera,Rainy
CHL2024_017476,2024-01-18,23:03,Delhi,Janakpuri,Car,No Helmet,967,Unpaid,,CCTV Camera,No,Automated Camera,Clear
CHL2024_017477,2024-03-06,19:29,Mumbai,Bandra,Car,Over Speeding,2257,Paid,2024-03-10,CCTV Camera,No,Automated Camera,Clear
CHL2024_017478,2024-07-29,20:07,Hyderabad,Gachibowli,Auto,No Helmet,872,Paid,2024-07-29,Speed Camera,No,Automated Camera,Clear
CHL2024_017479,2024-08-29,19:17,Chennai,Mylapore,Auto,No Helmet,594,Unpaid,,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_017480,2024-08-14,19:01,Chennai,Anna Nagar,Bike,No Seatbelt,769,Paid,2024-08-15,CCTV Camera,No,Automated Camera,Clear
CHL2024_017481,2024-07-09,10:21,Hyderabad,Hitech City,Auto,Over Speeding,1727,Unpaid,,CCTV Camera,No,Automated Camera,Rainy
CHL2024_017482,2024-01-16,08:19,Nagpur,Manish Nagar,Bus,Driving on Wrong Side,1681,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_017483,2024-11-04,21:16,Ahmedabad,Vastrapur,Bike,Signal Jumping,1819,Paid,2024-11-04,Speed Camera,No,Automated Camera,Clear
CHL2024_017484,2024-11-07,20:13,Delhi,Saket,Car,Over Speeding,2889,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_017485,2024-02-11,10:58,Indore,Rau,Auto,Wrong Parking,1210,Paid,2024-02-24,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_017486,2024-10-10,17:28,Hyderabad,LB Nagar,Car,Signal Jumping,1481,Paid,2024-10-24,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_017487,2024-07-09,20:45,Mumbai,Malad,Car,No Helmet,951,Paid,2024-07-24,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_017488,2024-09-04,19:57,Mumbai,Andheri,Bike,Driving on Wrong Side,1527,Paid,2024-09-18,CCTV Camera,No,Automated Camera,Clear
CHL2024_017489,2024-02-29,12:40,Delhi,Saket,Car,Signal Jumping,1853,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017490,2024-05-19,18:19,Hyderabad,Hitech City,Bike,No Seatbelt,936,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_017491,2024-12-29,08:42,Hyderabad,LB Nagar,Car,No Helmet,583,Paid,2025-01-10,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_017492,2024-02-19,18:59,Delhi,Janakpuri,Bike,Signal Jumping,1909,Paid,2024-02-22,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_017493,2024-09-05,22:03,Surat,Adajan,Bus,No Seatbelt,917,Paid,2024-09-13,CCTV Camera,No,On-ground Police,Rainy
CHL2024_017494,2024-02-19,01:43,Indore,MR10,Bike,Over Speeding,2086,Paid,2024-02-22,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_017495,2024-10-13,19:38,Pune,Kothrud,Bike,Driving on Wrong Side,1203,Paid,2024-10-18,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_017496,2024-02-23,10:08,Bengaluru,Whitefield,Bus,No Seatbelt,804,Paid,2024-03-03,Speed Camera,No,Automated Camera,Foggy
CHL2024_017497,2024-03-08,02:18,Hyderabad,Gachibowli,Car,Driving on Wrong Side,1210,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_017498,2024-07-16,10:33,Surat,Athwa,Truck,Signal Jumping,1571,Paid,2024-07-30,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_017499,2024-10-01,23:03,Nagpur,Dharampeth,Bike,No Seatbelt,722,Unpaid,,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_017500,2024-12-11,06:41,Surat,Varachha,Bike,Signal Jumping,1129,Paid,2024-12-12,CCTV Camera,No,On-ground Police,Foggy
CHL2024_017501,2024-04-09,13:23,Mumbai,Bandra,Bike,Signal Jumping,1619,Paid,2024-04-17,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_017502,2024-07-18,19:19,Nagpur,Sadar,Bike,Driving on Wrong Side,1775,Unpaid,,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_017503,2024-07-03,18:20,Indore,MR10,Bike,No Seatbelt,787,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_017504,2024-12-10,20:55,Delhi,Lajpat Nagar,Car,Signal Jumping,1471,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_017505,2024-07-15,09:33,Surat,Vesu,Bike,No Helmet,616,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_017506,2024-07-10,10:48,Hyderabad,Hitech City,Truck,Wrong Parking,881,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_017507,2024-10-21,17:22,Nagpur,Sadar,Bike,Driving on Wrong Side,1954,Paid,2024-11-03,Traffic Police Handheld,Yes,Automated Camera,Rainy
CHL2024_017508,2024-06-22,21:15,Indore,Bhawarkua,Car,No Seatbelt,944,Paid,2024-07-05,Speed Camera,No,On-ground Police,Clear
CHL2024_017509,2024-03-19,20:54,Chennai,T Nagar,Car,No Helmet,673,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_017510,2024-02-24,22:50,Mumbai,Borivali,Bike,Driving on Wrong Side,1640,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_017511,2024-11-21,13:49,Bengaluru,Indiranagar,Bike,No Helmet,947,Unpaid,,CCTV Camera,No,Automated Camera,Rainy
CHL2024_017512,2024-09-21,21:47,Indore,Bhawarkua,Bike,Driving on Wrong Side,1399,Unpaid,,CCTV Camera,No,Automated Camera,Foggy
CHL2024_017513,2024-09-01,21:42,Pune,Wakad,Auto,Over Speeding,2206,Paid,2024-09-08,CCTV Camera,No,Automated Camera,Rainy
CHL2024_017514,2024-10-07,18:39,Bengaluru,Indiranagar,Bike,Wrong Parking,995,Paid,2024-10-16,Speed Camera,No,Automated Camera,Foggy
CHL2024_017515,2024-09-02,21:46,Ahmedabad,Gota,Car,No Seatbelt,550,Paid,2024-09-15,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017516,2024-03-25,20:23,Mumbai,Borivali,Bike,Driving on Wrong Side,1243,Paid,2024-03-28,CCTV Camera,No,On-ground Police,Rainy
CHL2024_017517,2024-04-27,18:23,Chennai,Velachery,Bike,Driving on Wrong Side,1162,Paid,2024-04-30,CCTV Camera,No,On-ground Police,Rainy
CHL2024_017518,2024-11-08,18:05,Chennai,Velachery,Auto,No Helmet,557,Unpaid,,Speed Camera,Yes,Automated Camera,Clear
CHL2024_017519,2024-11-15,20:44,Nagpur,Wardha Road,Truck,Wrong Parking,952,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_017520,2024-04-04,18:06,Bengaluru,Yelahanka,Truck,No Seatbelt,619,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_017521,2024-05-23,19:06,Nagpur,Sitabuldi,Bike,Over Speeding,1967,Paid,2024-05-26,CCTV Camera,No,Automated Camera,Clear
CHL2024_017522,2024-04-24,14:55,Hyderabad,Madhapur,Bike,Driving on Wrong Side,1342,Unpaid,,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_017523,2024-06-27,23:16,Hyderabad,LB Nagar,Bike,Wrong Parking,843,Paid,2024-06-27,CCTV Camera,Yes,On-ground Police,Rainy
CHL2024_017524,2024-10-13,02:28,Delhi,Janakpuri,Car,Wrong Parking,1004,Paid,2024-10-19,Speed Camera,No,Automated Camera,Clear
CHL2024_017525,2024-05-14,08:31,Ahmedabad,Satellite,Bike,Signal Jumping,1255,Paid,2024-05-22,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_017526,2024-03-27,10:51,Hyderabad,Uppal,Bike,No Seatbelt,708,Paid,2024-04-08,CCTV Camera,Yes,Automated Camera,Foggy
CHL2024_017527,2024-12-09,00:39,Nagpur,Sadar,Auto,Driving on Wrong Side,1675,Paid,2024-12-14,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_017528,2024-01-29,10:52,Pune,Baner,Bike,Wrong Parking,1108,Paid,2024-02-12,Speed Camera,No,Automated Camera,Clear
CHL2024_017529,2024-07-16,19:08,Nagpur,Manish Nagar,Bike,Over Speeding,2109,Paid,2024-07-17,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017530,2024-04-05,21:22,Pune,Kothrud,Bike,Signal Jumping,1170,Paid,2024-04-05,CCTV Camera,No,Automated Camera,Foggy
CHL2024_017531,2024-02-28,19:01,Mumbai,Powai,Truck,Over Speeding,1752,Paid,2024-03-09,CCTV Camera,No,Automated Camera,Foggy
CHL2024_017532,2024-10-02,07:29,Ahmedabad,Navrangpura,Car,Signal Jumping,1393,Paid,2024-10-04,CCTV Camera,No,On-ground Police,Rainy
CHL2024_017533,2024-09-01,20:46,Bengaluru,Yelahanka,Bike,Signal Jumping,1770,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_017534,2024-10-19,04:28,Bengaluru,Indiranagar,Truck,No Seatbelt,995,Unpaid,,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_017535,2024-11-23,18:14,Surat,Athwa,Bike,Driving on Wrong Side,1563,Paid,2024-11-26,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_017536,2024-12-26,13:32,Delhi,Pitampura,Truck,Signal Jumping,1930,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_017537,2024-02-02,21:20,Bengaluru,JP Nagar,Bike,Over Speeding,2194,Paid,2024-02-02,Speed Camera,No,Automated Camera,Foggy
CHL2024_017538,2024-07-05,10:09,Pune,Baner,Bike,Driving on Wrong Side,1725,Paid,2024-07-06,Speed Camera,No,Automated Camera,Foggy
CHL2024_017539,2024-05-18,18:01,Pune,Baner,Bike,Over Speeding,1815,Paid,2024-05-27,CCTV Camera,No,On-ground Police,Clear
CHL2024_017540,2024-12-22,19:32,Ahmedabad,Navrangpura,Auto,Driving on Wrong Side,1071,Paid,2024-12-28,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017541,2024-12-03,18:59,Nagpur,Sitabuldi,Bike,Over Speeding,1722,Paid,2024-12-18,Speed Camera,No,On-ground Police,Clear
CHL2024_017542,2024-04-04,18:57,Pune,Wakad,Car,Wrong Parking,796,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_017543,2024-12-01,20:41,Hyderabad,Secunderabad,Truck,Driving on Wrong Side,1068,Paid,2024-12-03,Speed Camera,No,On-ground Police,Rainy
CHL2024_017544,2024-11-11,10:57,Chennai,T Nagar,Car,Signal Jumping,1561,Paid,2024-11-17,CCTV Camera,No,Automated Camera,Foggy
CHL2024_017545,2024-04-05,09:25,Delhi,Dwarka,Bike,Driving on Wrong Side,1516,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_017546,2024-10-21,07:21,Mumbai,Kurla,Car,Over Speeding,1849,Paid,2024-10-26,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_017547,2024-02-06,05:28,Chennai,Adyar,Car,No Helmet,823,Paid,2024-02-14,CCTV Camera,No,Automated Camera,Foggy
CHL2024_017548,2024-09-08,08:34,Pune,Hinjewadi,Car,Over Speeding,2134,Paid,2024-09-22,CCTV Camera,No,On-ground Police,Rainy
CHL2024_017549,2024-02-07,09:02,Pune,Baner,Bike,Wrong Parking,1335,Paid,2024-02-14,Speed Camera,No,On-ground Police,Foggy
CHL2024_017550,2024-10-16,07:39,Nagpur,Manish Nagar,Bike,Driving on Wrong Side,1838,Paid,2024-10-17,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_017551,2024-12-27,13:43,Pune,Wakad,Car,Signal Jumping,1393,Paid,2025-01-08,CCTV Camera,No,On-ground Police,Rainy
CHL2024_017552,2024-06-03,19:58,Delhi,Vasant Kunj,Car,Over Speeding,2818,Paid,2024-06-13,CCTV Camera,Yes,On-ground Police,Foggy
CHL2024_017553,2024-07-10,02:49,Bengaluru,Yelahanka,Bus,No Helmet,948,Paid,2024-07-19,CCTV Camera,No,Automated Camera,Foggy
CHL2024_017554,2024-05-04,11:50,Nagpur,Manish Nagar,Truck,No Helmet,725,Unpaid,,Speed Camera,No,On-ground Police,Clear
CHL2024_017555,2024-03-13,16:12,Ahmedabad,Gota,Bus,Signal Jumping,1153,Paid,2024-03-13,Speed Camera,No,Automated Camera,Foggy
CHL2024_017556,2024-10-31,02:23,Hyderabad,Uppal,Car,Signal Jumping,1517,Paid,2024-11-15,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_017557,2024-08-16,10:51,Surat,Varachha,Car,No Seatbelt,981,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_017558,2024-08-02,08:11,Chennai,Guindy,Bus,Over Speeding,2621,Paid,2024-08-06,Speed Camera,No,Automated Camera,Rainy
CHL2024_017559,2024-09-05,18:43,Indore,Bhawarkua,Auto,Driving on Wrong Side,1894,Paid,2024-09-18,Speed Camera,No,On-ground Police,Foggy
CHL2024_017560,2024-02-25,10:00,Surat,Piplod,Car,Wrong Parking,1295,Unpaid,,Speed Camera,No,Automated Camera,Clear
CHL2024_017561,2024-10-27,08:30,Chennai,Anna Nagar,Auto,Wrong Parking,1132,Paid,2024-11-03,Speed Camera,No,Automated Camera,Clear
CHL2024_017562,2024-07-14,09:21,Surat,Katargam,Bike,No Helmet,888,Paid,2024-07-15,Speed Camera,No,On-ground Police,Foggy
CHL2024_017563,2024-05-20,23:07,Chennai,Tambaram,Car,Signal Jumping,1999,Paid,2024-05-22,Speed Camera,No,Automated Camera,Clear
CHL2024_017564,2024-06-19,00:55,Chennai,Guindy,Car,Wrong Parking,1334,Paid,2024-06-30,Speed Camera,Yes,On-ground Police,Clear
CHL2024_017565,2024-09-19,20:29,Indore,MR10,Car,No Helmet,653,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_017566,2024-03-06,11:28,Surat,Vesu,Car,Wrong Parking,712,Paid,2024-03-11,Speed Camera,No,On-ground Police,Foggy
CHL2024_017567,2024-09-24,10:16,Nagpur,Mankapur,Car,Driving on Wrong Side,1072,Paid,2024-10-08,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_017568,2024-02-08,04:17,Nagpur,Dharampeth,Auto,Driving on Wrong Side,1330,Unpaid,,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_017569,2024-01-01,09:15,Pune,Baner,Bike,Over Speeding,1995,Paid,2024-01-08,Speed Camera,No,Automated Camera,Clear
CHL2024_017570,2024-08-31,10:50,Delhi,Saket,Bike,No Helmet,985,Paid,2024-09-15,Speed Camera,Yes,On-ground Police,Clear
CHL2024_017571,2024-10-02,07:36,Delhi,Saket,Car,Driving on Wrong Side,1382,Paid,2024-10-12,Speed Camera,No,Automated Camera,Foggy
CHL2024_017572,2024-03-25,04:03,Bengaluru,Indiranagar,Bike,Driving on Wrong Side,1984,Unpaid,,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_017573,2024-05-27,10:45,Pune,Shivajinagar,Bike,Wrong Parking,612,Paid,2024-05-29,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_017574,2024-02-26,02:30,Bengaluru,Electronic City,Car,No Helmet,905,Paid,2024-02-29,CCTV Camera,No,On-ground Police,Clear
CHL2024_017575,2024-02-01,20:09,Chennai,Adyar,Truck,No Seatbelt,785,Paid,2024-02-15,CCTV Camera,No,On-ground Police,Rainy
CHL2024_017576,2024-08-16,21:00,Pune,Katraj,Car,No Helmet,583,Paid,2024-08-22,Traffic Police Handheld,Yes,Automated Camera,Clear
CHL2024_017577,2024-06-17,18:32,Hyderabad,Uppal,Bike,No Helmet,748,Unpaid,,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_017578,2024-10-28,15:20,Surat,Nanpura,Bike,Signal Jumping,1726,Unpaid,,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_017579,2024-03-10,01:09,Surat,Piplod,Bike,Signal Jumping,1892,Paid,2024-03-20,CCTV Camera,No,Automated Camera,Rainy
CHL2024_017580,2024-11-26,23:32,Surat,Nanpura,Car,Wrong Parking,1211,Unpaid,,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_017581,2024-12-29,11:34,Mumbai,Borivali,Bike,No Seatbelt,837,Paid,2025-01-13,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017582,2024-01-30,19:17,Surat,Piplod,Bus,Wrong Parking,1259,Paid,2024-02-08,Speed Camera,Yes,On-ground Police,Rainy
CHL2024_017583,2024-05-01,19:50,Surat,Vesu,Bus,Driving on Wrong Side,1239,Paid,2024-05-15,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_017584,2024-09-09,08:42,Surat,Vesu,Bike,Over Speeding,1679,Paid,2024-09-11,Speed Camera,No,On-ground Police,Clear
CHL2024_017585,2024-10-05,09:30,Surat,Varachha,Bike,Over Speeding,2564,Paid,2024-10-10,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_017586,2024-05-23,10:24,Mumbai,Malad,Bike,No Helmet,594,Paid,2024-05-25,Speed Camera,No,Automated Camera,Clear
CHL2024_017587,2024-05-19,12:21,Delhi,Dwarka,Bus,Wrong Parking,1094,Paid,2024-05-22,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_017588,2024-08-04,15:47,Pune,Katraj,Bike,Over Speeding,2311,Unpaid,,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_017589,2024-04-27,21:02,Surat,Udhna,Truck,No Seatbelt,964,Paid,2024-04-29,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_017590,2024-01-25,21:23,Nagpur,Sadar,Car,Driving on Wrong Side,1399,Paid,2024-01-28,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_017591,2024-08-14,01:51,Mumbai,Dadar,Bike,Driving on Wrong Side,1420,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_017592,2024-06-23,09:34,Delhi,Vasant Kunj,Truck,Over Speeding,2837,Paid,2024-06-28,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_017593,2024-07-20,21:58,Ahmedabad,Thaltej,Car,Driving on Wrong Side,1016,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_017594,2024-06-07,18:28,Mumbai,Dadar,Car,No Helmet,982,Paid,2024-06-18,CCTV Camera,No,Automated Camera,Clear
CHL2024_017595,2024-08-14,11:23,Nagpur,Mankapur,Bike,No Seatbelt,995,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_017596,2024-03-26,18:54,Chennai,Mylapore,Bike,Signal Jumping,1241,Paid,2024-03-31,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_017597,2024-03-22,01:13,Chennai,T Nagar,Auto,Signal Jumping,1602,Paid,2024-03-30,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_017598,2024-09-28,21:52,Hyderabad,Kukatpally,Bike,No Helmet,535,Paid,2024-10-13,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_017599,2024-06-27,08:56,Surat,Udhna,Car,No Helmet,747,Paid,2024-07-12,Speed Camera,No,On-ground Police,Clear
CHL2024_017600,2024-05-29,16:15,Delhi,Janakpuri,Bike,Driving on Wrong Side,1817,Paid,2024-06-02,CCTV Camera,No,On-ground Police,Foggy
CHL2024_017601,2024-01-25,19:44,Mumbai,Malad,Bike,No Seatbelt,509,Paid,2024-01-27,Speed Camera,No,On-ground Police,Clear
CHL2024_017602,2024-10-04,08:34,Mumbai,Powai,Auto,Driving on Wrong Side,1269,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Clear
CHL2024_017603,2024-05-20,18:53,Mumbai,Andheri,Car,Over Speeding,1814,Paid,2024-05-23,CCTV Camera,No,Automated Camera,Clear
CHL2024_017604,2024-10-13,10:05,Nagpur,Mankapur,Truck,No Helmet,531,Paid,2024-10-25,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_017605,2024-04-11,13:45,Nagpur,Manish Nagar,Bike,Wrong Parking,774,Paid,2024-04-12,Speed Camera,No,On-ground Police,Clear
CHL2024_017606,2024-04-16,14:14,Pune,Shivajinagar,Bike,Signal Jumping,1868,Unpaid,,Traffic Police Handheld,No,On-ground Police,Clear
